ticker,height,address,amount
quark,822900,bc1pwqy8hs825fepnte9yugetpzdld6lmzctm2hqxtzhz56g20lm6m9qxkv8kz,160000
quark,822900,bc1pxehtdrs5hdf4ej876s69f00aaa9rgrg9gdzc7y37m43mne4977tqkas68w,160000
quark,822900,bc1pxk3587zlphlad87q3jp6umw206mzy6kzhcy02qnwnz8jpxl6p0rqdn0ypt,160000
quark,822900,bc1pyy7z3lk4gx9z97lkc6ss9gm9vq3065zhheddwqw89dfnvxgpwwhss6grfy,160000
quark,822900,bc1pzed2kqgtfjuw9e6w84rz7yvs930t7azkgcjfn7pa0vgk5n9jthksydzp5w,160000
quark,822900,bc1p033zx24sf5mtwckll3f3tlq9gqjnu8flg88ptc8wkhtxd3y55xeqqn7syd,140000
quark,822900,bc1p6neltp4tq5z6lrndat52pnn9un3dvc5yqzta2w60eksju7tfzsms96dglz,140000
quark,822900,bc1p6xcgsfe9xdqjr2g9tr4yfj6tpaa0wwq4dg6kfscmx2exzu0jpqfq7p7y3w,140000
quark,822900,bc1p9x8mdujzsu7tct45qud873lqe38tza88rjyzfjr4uutngwf08rcq8da5yw,140000
quark,822900,bc1pclyu6a2qgej7ggc5up7vnr2jxze8az5r69ssqn82spsgv6wjxkjqjhtge9,140000
quark,822900,bc1peeq7fzgnfactxz5aeztc9mq2en25nayv4crlwcu5mjr9mrucp0mqemrghm,140000
quark,822900,bc1pf5yyhxwj7u9z5vcsr0kpytmqxdpxyk8htxw8v7lglysn6vk7u88ss35qdr,140000
quark,822900,bc1pfgejhwzjwzrznvwndd5phlrj4h2k9sj5nl25v8vg68j3lsh0hcls9ykjyx,140000
quark,822900,bc1phrh8tep3dm0ey0q80y70l7rjw2qj5rwj7tx83g9vjqtk05q75mjq3rcdlf,140000
quark,822900,bc1pj799we97v5vmszrz36yj05dv4y0wwu4vrj2j4mw4nykf5dtpk3vqw6pjny,140000
quark,822900,bc1pjql83c0k4wf7zy04cf5au3lkdgme8q07fsgm3spauqqyyf76k9zsvp4am0,140000
quark,822900,bc1pkmc9vv30ppfv7drkqy6th87z69wmxumphlk2qtj2qgxpam8323js9d45rf,140000
quark,822900,bc1ppmu3mzzyy8ntd9kzrjf9azaslxydzanq7nstlm5lvqu5tsyl8luscpzft0,140000
quark,822900,bc1ps4n3ywvytk8ghsg2l8d45dpmzcajxvd48p44lf04uefwscsda49sq3uyem,140000
quark,822900,bc1pszremgtmld2809mvf3hs2a74nmhz7v5pa7tnfk7dxmvuxumy8u3qzrfhl6,140000
quark,822900,bc1ptd3ms86775a09dm6e7x7q4678unt09d5xdw5qwfsp9tf59p33qmq6xvpyp,140000
quark,822900,bc1ptgs7pyuhdt66v7l0tcf704wxasdh454n9c7j5l86gp7syqs0pgvqm6sv7z,140000
quark,822900,bc1puraz0qac2u442t9ndxa6837d9zaxml3m7g362pgvsas8mu9ddz8sngrsqe,140000
quark,822900,bc1pw7h4ynvxq0qsy2ayj4x4090kfftvpw7agfpdhgc2qf8m09wswnmq7s5fwz,140000
quark,822900,bc1pyntv8kfwm3dvuexng94mkk03fekdl7h703sa09cgdvgjmdh5d8xshwgy5j,140000
quark,822900,bc1pyyvjrtatla6vq9qsnxqlmy4jc5uu5uc2lc8jk6zuzksmv443zu0qpv2wwy,140000
quark,822900,bc1pzznmfrxet72qlfl7mzsqx4eu607828uu3rqzyg25m79krfwqukdqa7annt,140000
quark,822900,bc1pfhmcq44x2rh0x8xkr4hus8dhhll30qz2mevmdz6967vcta44pgxqrs63z9,122602
quark,822900,bc1p2ef0u5f3l4ct6h6pur6canczfdqh5h50ajphhcvwhyuzz4qkrljsz742gj,120000
quark,822900,bc1p52zhgrppn0jld0lvk6que0z403s5x2zk3d4599vxf5m86x5rsvqq8lw7fv,120000
quark,822900,bc1p53m3ffee9zcfdlmhk4kl0evrwxtsj7j7g4zuajgjtah8uy8hds4sqlfs2z,120000
quark,822900,bc1p5ud7ea4gu4cq2vzf8tzzpzyfmr2lc0q7vdsv8s8s0s0gn3lvyr5qel5d97,120000
quark,822900,bc1p5un8x0qtyc70z7wdsdlyc355natxtvqg9zz98lrv407w87t5k85qej8lrv,120000
quark,822900,bc1p6sd4kw20c7pacyhwgq9qdtzt6gmejjrujaruv0r5hlhj9f8r5emsvmwsed,120000
quark,822900,bc1pa80ef6mt7fksxwvvlz3xdftnr2mnd4elkrvwrtaf7xxe3je7qj4qnz0y6x,120000
quark,822900,bc1par3gch3gjs9av833rkdj7vu8hs4lhjw35uz8ugl2l9ma6qdhhcesanfqmd,120000
quark,822900,bc1pd30me49dhzv4t34t0fr0ekw4hss4mk7xp9qfn62gm28q2tk7qnls80dkln,120000
quark,822900,bc1pdgmmsmjwrl0937u8tl95jw9qvmv4ql50gtlvwuh2v22rncpz8c4qen983u,120000
quark,822900,bc1pft6qhe6qvd3vz9r3cqymev8u7a4x94tyhvq0lynkezq6xcn5q63sk4lax5,120000
quark,822900,bc1pfz6cj22zjaazfhn6z4d8n48fnp4atsehny0ht5sqn3vfu6l7uyjs6wnpsy,120000
quark,822900,bc1pg57g7q7y3fhvdpywrgvf6kagmzhj5l92th58nfj75wxt4vlm7u9qnz6y96,120000
quark,822900,bc1pg6ft6v4hmg6tz573j7lka346hau6cmm4ccuxqps2375ghsew2t4svz3w5e,120000
quark,822900,bc1pgqqkdjlntx2tr9rt7cl59wkwqr5yxtwlcc555tv00ayfe5dtlhcsja45yt,120000
quark,822900,bc1phece7sxssd5xpejmdq0p5jk2gtdxt6wf38ashk9cewngdpq74cdq376ljv,120000
quark,822900,bc1phjf2c27ysf9xk6z3r882cwh70gnz8kp0prrra99urzt3vpf3dc6qruxgfp,120000
quark,822900,bc1pjzlydvjp40f5shdj3e2zaq9dlg0ankfx50kj6dhjed0cqauekx2se3ahxl,120000
quark,822900,bc1pk9xe8xksdj8u44gat7k6rskf689v29d3ecwgp75eaheaufe565ms00qrjr,120000
quark,822900,bc1pl60zsyncgj0yw4dg25z8m8yyvp39uxmdn9lea2gk6p3ak8xarlksjgcefe,120000
quark,822900,bc1plc339mlc9qc300q7dgc56lx9jlalpxqh5dzgjfukr6jl0m7gsz8qtey8k3,120000
quark,822900,bc1pmlnd0v9gga7aqcxsqlfdke04xvtampswm2w7g9acqve8cp6jtsuqdxl4xd,120000
quark,822900,bc1pmndkx0z7jv34jnukm0v4cr8xax66v57d6pyr8gee8n6jyjqrmg2qsr4jps,120000
quark,822900,bc1pngrzuc9xysczxtnk5ae5lrt0p9njrcsf59ltgsm90l0tz3nxfkdshrch8d,120000
quark,822900,bc1pnxv2tsxaxuyjm3lv7gtx686pys7kcxlgf3cfh93ee9u09w43t5fsp0m7mk,120000
quark,822900,bc1ppvwuaegjy9ka886gxr3fcn8p49fc46mamngezw8zmgt3t7l59ycqhqlpyt,120000
quark,822900,bc1pqk7wgcm3j5h42jprr600g3vvkvltjquzkedf236r07qcfnysecrqpjnd78,120000
quark,822900,bc1prjrhj6cfxl323v8kxzf640zyce377wr6rddfglem3dnh0huu5h9qswe96c,120000
quark,822900,bc1put35cpq4r3fmw4d8jfxtt2ux26tw0ezqx6pl3gd8kel3uyussggq9ymxcc,120000
quark,822900,bc1pvw2rmz65fh4dm2l5malvn2las06g2fuj2u73sh8myq7q5m46mj5s6059ww,120000
quark,822900,bc1pxws647pkfltcwvy5hpw4jxja0jkmcg3gdzw47nh6dn6tpr7kkujqhegyfl,120000
quark,822900,bc1py332any7yjfsls26f028x53vmh0y0qz446jxacn8skckdqlk7aqqf4fy0f,120000
quark,822900,bc1pya3aysz8gj2phdcjypau98hyfxxtdsdd4nqe5ezfuawgkhdd75cstxa7dw,120000
quark,822900,bc1pz3xyzh77x6jcv5qa7y6t82n66z2a4p5x4qkwj328jcvjzrutcp9s8mygly,120000
quark,822900,bc1p05yn3assd2w0888h4748werfjyasf6rkjrdqrapw26ku5cx2ezvq9nxaaq,100000
quark,822900,bc1p0sukzzklchsfers9lxka4lxxmev3m2h6a8z2ek5c7sgqhpv5hg4qgv5rfe,100000
quark,822900,bc1p0vx8mehjyhlu5yu9jaqxuwk0l3ahc6em5py2h5tz6g57t3xz4xjqrtylec,100000
quark,822900,bc1p27cy9pydhckmjspwdqnhrsg6a74flacm3jpqnh0tysmhf2nv72mqhe02ld,100000
quark,822900,bc1p29ugmshz6qjp5lp8ff2f3jnczv4puw0uzr4q8ucpz4vfse79ynys0xdnkz,100000
quark,822900,bc1p334az7hj40j33s5arpu3vrwcjtr3lf38n66etd0mzgcjwwkc5mlq42w9zd,100000
quark,822900,bc1p3lmyhsa4n5uep2ve6tq2l0hp78pxthjsqkk7mvscurtgya24nn2s55nwuj,100000
quark,822900,bc1p3zt0end8ukqt44wrj6d6jv9qremm6f66x94xw6qw99zhyhss0nhqrpm93h,100000
quark,822900,bc1p40ect4ynu4k4q6g6x20ndjffkd7hh3advkpzhhfzy3jne00zld4sxefv6p,100000
quark,822900,bc1p4qcj94hean0f3xscnwtt72f2eduwdw7vstp78japt4rlxrzcs94q8yr2ds,100000
quark,822900,bc1p4rvmh4q48rlhs5dpq3mjuezhj62p8kq3ehxarvr643h7tjs233yqcxxt8j,100000
quark,822900,bc1p59hjqj9g87jcpz0yf0t0835p0cckfy3p0ftyeh6pmjmu6qg7tc7smhe2mm,100000
quark,822900,bc1p6f0j0za8d4u0q6g47gexl2txan2gvzfge0fuwmx5rmqueydhmjmsjxeq3t,100000
quark,822900,bc1p6s6gwlcywgjqcsknxr3p833gxtq4nrjfaxc9g7sww5rlt5lcv8xs2m6wnj,100000
quark,822900,bc1p9rjywkyss5e9f9a5nlnru4uenmzp0ly9np342vyw7qah3z6cctaqpzt4x9,100000
quark,822900,bc1p9ryldhhlyprve68zhhlx99var8zazmusd2e3c8ppj95vs4yss6fsrkr6y2,100000
quark,822900,bc1p9zx2rv3px22xwhjw67p0upl8sjq50vaw04l3lvmxkyrn0dzltujs2hxh9r,100000
quark,822900,bc1pc5hgj7vucnajwqn0saygttrmpf2t0sj88y2p76qt8jq4wlue7f6sr0h6u7,100000
quark,822900,bc1pd9ejwujd6us49wmw02s5kd5lfpgnt0vxjgjafm9r3fyn3axwnqmq26hv3j,100000
quark,822900,bc1pdq7fzqu8jxzt5rxk29pmya8vc2pe45tq8et5gz55at3ndkfaqslqedgx9v,100000
quark,822900,bc1pdwq8wa0rqe56yh5p5359slj46dux3254m8ujuylkwwn3g257grcqu3u2cv,100000
quark,822900,bc1penh9qj640mpf7fhdn7qa8udz8px3yzt66ffcfwyau4sa22gfetgsxpq8sf,100000
quark,822900,bc1pf7pt9hrahulx92vwdq7s2y6kzrx8augw827ltlexlvys58dyckmsk8xv4a,100000
quark,822900,bc1pg63favv9gfsdhvj3njr29dyzxfrkyngh49tfnfaa9c4hfy65fgzs04m6qn,100000
quark,822900,bc1ph2kc8me4nkzalcfmaqz3984t0kwd48s2vwyqcd5spe2xyjve6qvql3dh34,100000
quark,822900,bc1pk55dt7s9x9qg20cyt3sfwhujzmt0h9c08q07eazj98ssq834cy3qc0h4f9,100000
quark,822900,bc1pl55d9spc3zl8ertsaprg33d9f002vyyecznvphpx5qujt5jeq03syuxwx8,100000
quark,822900,bc1pl8hxz4prg7q0jpfhxpl990defsqzaetcdruzxwpzdvwhxdshj5nsp0puy9,100000
quark,822900,bc1pm8yhcdnxdjhekav9pwj9vf5yzpas5gc7366lcjvq4kutwnl7xrgsae6d45,100000
quark,822900,bc1pmgq6ltsr58uxeyx5x454r967f6w6yt8xpjnd3k32n69x6qy05a3sh5vhlc,100000
quark,822900,bc1pmlj4cenrr8c8xjj6cgf56c8zzvh2azj55untzj5w7m47z49rn7tqpzn5wx,100000
quark,822900,bc1pnrr6deq7gssnvkch2la7skl063grh84anjgme3whyy0zaeu0ajkqr685c8,100000
quark,822900,bc1ppu8zespq30f7ra3macfctf45k5233jy6mnyfnkc7ycqy7j8aqhxsjayel9,100000
quark,822900,bc1pq0zsxa4ssguzlgq07wg8n74as0gu2zp4k2zvdz2elqc7gmfk8trqvez6nw,100000
quark,822900,bc1pq9qmv3k0ly2ep67ax34sla6gk5u9nq2sw8dvchm7vp9xwt5k0j8sf7pdhf,100000
quark,822900,bc1pqf2skznqh0xux5knwahs3r06p4anzgrz5yjynctqdjd7weeetyvq967nls,100000
quark,822900,bc1pqlsh3nwq6etu85hdmw0fu4pu02yd8d0s06cj8tutyhde87ayrv9q4msqdk,100000
