ticker,height,utxo_id,amount
atom,819281,27782941740630016,1000
atom,819281,27782941752164352,1000
atom,819281,27782941752688640,1000
atom,819281,27782975255216128,1000
atom,819281,27782975259410432,1000
atom,819281,27782975260459008,1000
atom,819281,27782975271731200,1000
atom,819281,27782975276711936,1000
atom,819281,27782975279333376,1000
atom,819281,27782975280906240,1000
atom,819281,27782975281954816,1000
atom,819281,27782975282479104,1000
atom,819281,27782975285624832,1000
atom,819281,27782975286149120,1000
atom,819281,27782975287197696,1000
atom,819281,27782975287721984,1000
atom,819281,27782975290867712,1000
atom,819281,27782975291916288,1000
atom,819281,27782975292440576,1000
atom,819281,27782975295062016,1000
atom,819281,27782975296110592,1000
atom,819281,27782975296634880,1000
atom,819281,27782975299256320,1000
atom,819281,27782975299780608,1000
atom,819281,27782975300304896,1000
atom,819281,27782975303974912,1000
atom,819281,27782975308169216,1000
atom,819281,27782975311839232,1000
atom,819281,27782975312363520,1000
atom,819281,27782975313412096,1000
atom,819281,27782975314460672,1000
atom,819281,27782975318130688,1000
atom,819281,27782975491407872,1000
atom,819281,27783009613643776,1000
atom,819281,27783009613905920,1000
atom,819281,27783009627799552,1000
atom,819281,27783009639596032,1000
atom,819281,27783009640120320,1000
atom,819281,27783009641693184,1000
atom,819281,27783009642217472,1000
atom,819281,27783009648508928,1000
atom,819281,27783009649033216,1000
atom,819281,27783009650081792,1000
atom,819281,27783009678393344,1000
atom,819281,27783009679441920,1000
atom,819281,27783009681014784,1000
atom,819281,27783009681539072,1000
atom,819281,27783009682063360,1000
atom,819281,27783009683636224,1000
atom,819281,27783009684160512,1000
atom,819281,27783009687830528,1000
atom,819281,27783009690451968,1000
atom,819281,27783009693597696,1000
atom,819281,27783009701986304,1000
atom,819281,27783009702510592,1000
atom,819281,27783009705656320,1000
atom,819281,27783009706180608,1000
atom,819281,27783009710899200,1000
atom,819281,27783009715093504,1000
atom,819281,27783009717190656,1000
atom,819281,27783009717714944,1000
atom,819281,27783009718763520,1000
atom,819281,27783009719287808,1000
atom,819281,27783009724006400,1000
atom,819281,27783009724530688,1000
atom,819281,27783009725054976,1000
atom,819281,27783009728200704,1000
atom,819281,27783009744453632,1000
atom,819281,27783009744977920,1000
atom,819281,27783009747599360,1000
atom,819281,27783009749172224,1000
atom,819281,27783009749696512,1000
atom,819281,27783009750220800,1000
atom,819281,27783009750745088,1000
atom,819281,27783009751269376,1000
atom,819281,27783009757036544,1000
atom,819281,27783009757560832,1000
atom,819281,27783009758085120,1000
atom,819281,27783009758609408,1000
atom,819281,27783009762803712,1000
atom,819281,27783009763328000,1000
atom,819281,27783009763852288,1000
atom,819281,27783009764376576,1000
atom,819281,27783009767522304,1000
atom,819281,27783009768046592,1000
atom,819281,27783009773289472,1000
atom,819281,27783009773813760,1000
atom,819281,27783009774338048,1000
atom,819281,27783009786920960,1000
atom,819281,27783009787445248,1000
atom,819281,27783009787969536,1000
atom,819281,27783009791639552,1000
atom,819281,27783009792688128,1000
atom,819281,27783009796358144,1000
atom,819281,27783009806319616,1000
atom,819281,27783009859534848,1000
atom,819281,27783009868185600,1000
atom,819281,27783009985888256,1000
atom,819281,27783009986412544,1000
atom,819281,27783010006859776,1000
atom,819281,27783010009219072,1000
atom,819281,27783010010005504,1000
atom,819281,27783010038054912,1000
atom,819281,27783010039627776,1000
atom,819281,27783010040414208,1000
atom,819281,27783010041200640,1000
atom,819281,27783010056667136,1000
atom,819281,27783010057453568,1000
atom,819281,27783010076065792,1000
atom,819281,27783010076590080,1000
atom,819281,27783010092056576,1000
atom,819281,27783010577547264,1000
atom,819281,27783043941662720,1000
atom,819281,27783043955032064,1000
atom,819281,27783043955556352,1000
atom,819281,27783043968401408,1000
atom,819281,27783043968925696,1000
atom,819281,27783043969449984,1000
atom,819281,27783043970498560,1000
atom,819281,27783043974168576,1000
atom,819281,27783043974692864,1000
atom,819281,27783043978887168,1000
atom,819281,27783043979935744,1000
atom,819281,27783043980460032,1000
atom,819281,27783043980984320,1000
atom,819281,27783043984130048,1000
atom,819281,27783043984654336,1000
atom,819281,27783043989372928,1000
atom,819281,27783043990421504,1000
atom,819281,27783043990945792,1000
atom,819281,27783043991470080,1000
atom,819281,27783043994091520,1000
atom,819281,27783044002480128,1000
atom,819281,27783044028170240,1000
atom,819281,27783044073259008,1000
atom,819281,27783044073783296,1000
atom,819281,27783044096327680,1000
atom,819281,27783044098686976,1000
atom,819281,27783044102094848,1000
atom,819281,27783078334169088,1000
atom,819281,27783078335217664,1000
atom,819281,27783078337314816,1000
atom,819281,27783078337839104,1000
atom,819281,27783078345703424,1000
atom,819281,27783078358286336,1000
atom,819281,27783078360383488,1000
atom,819281,27783078362480640,1000
atom,819281,27783078363004928,1000
atom,819281,27783078363529216,1000
atom,819281,27783078364053504,1000
atom,819281,27783078364577792,1000
atom,819281,27783078365626368,1000
atom,819281,27783078368772096,1000
atom,819281,27783078370344960,1000
atom,819281,27783078370869248,1000
atom,819281,27783078371917824,1000
atom,819281,27783078376112128,1000
atom,819281,27783078377160704,1000
atom,819281,27783078386073600,1000
atom,819281,27783078386597888,1000
atom,819281,27783078387122176,1000
atom,819281,27783078388170752,1000
atom,819281,27783078389219328,1000
atom,819281,27783078391840768,1000
atom,819281,27783078393413632,1000
atom,819281,27783078394986496,1000
atom,819281,27783078396035072,1000
atom,819281,27783078400753664,1000
atom,819281,27783078409666560,1000
atom,819281,27783078412812288,1000
atom,819281,27783078413336576,1000
atom,819281,27783078414909440,1000
atom,819281,27783078415958016,1000
atom,819281,27783112666644480,1000
atom,819281,27783112667693056,1000
atom,819281,27783112667955200,1000
atom,819281,27783112669003776,1000
atom,819281,27783112670576640,1000
atom,819281,27783112670838784,1000
atom,819281,27783112671363072,1000
atom,819281,27783112673198080,1000
atom,819281,27783112675033088,1000
atom,819281,27783112694169600,1000
atom,819281,27783112705703936,1000
atom,819281,27783112706228224,1000
atom,819281,27783112717500416,1000
atom,819281,27783112720646144,1000
atom,819281,27783112730607616,1000
atom,819281,27783112731131904,1000
atom,819281,27783112731656192,1000
atom,819281,27783112732180480,1000
atom,819281,27783112733229056,1000
atom,819281,27783112733753344,1000
atom,819281,27783112740044800,1000
atom,819281,27783112744763392,1000
atom,819281,27783112745287680,1000
atom,819281,27783112749481984,1000
atom,819281,27783112754724864,1000
atom,819281,27783112755249152,1000
atom,819281,27783112755773440,1000
atom,819281,27783112757346304,1000
atom,819281,27783112757870592,1000
atom,819281,27783112758394880,1000
