ticker,height,atomical_id,utxo_count,utxo_amount,minted_times,minted_amount,max_mints
mybtc,860000,0000740d8d969431b98f548743b797b6e59d0006f5b0906c705ead4ecad72526i0,2,2105000,1,21000000,1
n,860000,000033ee22576083ce9eb04dcea218656b091fe6e6456436147d4aa92d816fb1i0,14,2100000,1,2100000,1
nakamoto,860000,000098b681cd201d48fd156bf7df7b7d0a176afb80b50eb8f918f356f912bdf2i0,0,0,0,0,21000
nbtc,860000,00009e6d1c31b99874625b462ee0c17055f6755f4a262fea31c3a2e710e59d0ei0,18,2094950,1,21000000,1
neutrino,860000,21948fc21395fb1916b4fe42cf6ed0156e6bec3b8d46395cab15a10523901fcai0,1,420000,1,420000,1
neutron,860000,1d00ffffa6d003a0aaa9af6d03a793adbb7124c8c9ad8d6df5910e9ee2f912abi0,5193,1865522684,21000,2100000000,21000
newb,860000,00008f68d61f5869ebc2a384fe18b1e190e44388865e952e9df04241236665cei0,1,210000,1,210000,1
newbtc,860000,0000146c68572beb6e7e02920539fd5659667acc3c9ea7a00cbf127c27929c43i0,3,2115000,1,21000000,1
newton,860000,bd311d58cdb51ec48fc983193990f80719d538e320cd839c2e5ac84ac6042609i0,0,0,0,0,164314
newx,860000,000059a66af26e282b7ae20c9a3bef67a624311b612fd1e91915043c90d1ea01i0,2,2110000,1,21000000,1
nft,860000,0000cb8d4c19294e1e0c998996ba834a114f3db4c7262e58283f9a958cb7cc7ci0,149,90000,150,90000,20000
night,860000,0000827d506d12fad63df6a00731ea5cab15e797be0e7b06612aba50d4619437i0,0,0,0,0,21000
node,860000,42417be581b87ff2f771e9fa3c11e5566501f0ac801a60fd22537c13e1494159i0,174,99900,181,100455,55500
nucleon,860000,27962b7268c4f6159a5f1d4cea880d3f2920b9bf098f704271e785f679394c33i0,10,11107713,1,21000000,1
nucleus,860000,9198d994c43d6214c062b9c12317c9740fdb6a73a3d7a7ebd68b962abe802d8bi0,17359,18956949,19019,19019000,21000
nuke,860000,66579e16ea64b36252da05852910d9f3fbff82049953eac43dfbedb31340b607i0,35,82250,35,82250,23500
nuls,860000,00008b4af9e1bdf684de2ed2cdb9f755c6d444fc21ac27febf2f4600dab9fdbei0,8,80000,8,80000,10000
nuts,860000,735e6900c6cf24a88077d0d91e6595c8a22a9c6bcd96ce3de83b8aa3dfdfc147i0,1,1000,1,1000,21000
o,860000,6926af7d645d52b433c13e9fe7487fb15f1190d8b40ba134d81922d700eb9cfdi0,21,21000,21,21000,21
og,860000,0000e812912a6eefca187ba2cfb286391eeab13bac0f3881f75675429d9d8ceci0,0,0,0,0,1
ojbk,860000,84199763d03dcfe0aad20828a6fd8d3faca0e5d4dcd77e91533d7588032ac31di0,0,0,0,0,10000
okb,860000,0000e71159a546ee938a4d81c705e00e4ec68fef44a4309891e571ca4355afe8i0,1,10000,1,10000,1
okt,860000,00003ab87755ef5f2989bbabaff365d18561ca25a3e1631a35e5e6a8a5403a1ci0,1,10000,1,10000,1
okx,860000,7935bceb41747b259876b9a1e636ed05d5d672fa37bc715c7bc1296a62facfa5i0,5,10000,10,10000,100000
optimus,860000,0000df6a908e9744e53311c30db7e9ceec86776b8e286b02ef5c55d46ee7cef3i0,0,0,0,0,3
orange,860000,ff9a5ea4b4a182231f6ed1d3e8624feb30e5ab576670f4ed690cca517e936e63i0,4,4000,4,4000,21000
orbitals,860000,0000d29cd4a73da0850f3eb13b52927f97664d4df3daf27dc5b02c51555709dbi0,38,390000,39,390000,7521
ordi,860000,6969d53ee63166485d1d0c2dd96a4f2d1483c12cbe999447bc4cf6c73aeaa2b7i0,1,21000000,1,21000000,1
oriston,860000,8873b2ffdbba31dfe920f07a95c4f8c312d7f09d24ef81684600d0e514e387b3i0,1,20000,1,20000,500000
outs,860000,0b91b92beb734b2a288fbe0a5631627906f1c804ee20d83158d90132058c42d8i0,123,182528,210,210000,210
oxygen,860000,6286db5b848e645ef70631164bf198aa1a99922f4e03ece7aef2dace1dc5274fi0,1,210000,1,210000,1
p,860000,00005acb72e1c1e69732db81d44396dc2ba2d434526cce21a841ea7de61ab2bdi0,6,2100000,1,2100000,1
pandora,860000,00005f01b623a925772c7e93ad9464373cf83ff5edb387bbe67d07cd919475f8i0,2,19998,2,19998,2
parc20,860000,8194c06e10067e84bd021b12af7bab20f221ec4195db8d9f8cbb447bc913ec43i0,9,141960,13,141960,100000
particle,860000,7475e8220d1ed741a787be7bb90d05948616bed3457dfd2488d466cfbd1782a6i0,1,210000,1,210000,1
pay,860000,0000bdcc01fe53d95457ea10ac2c1a4b7c2e46e7a294e8600e5f5a92abb02605i0,0,0,0,0,1000000
pbpb,860000,151022eb5a815b8f4b615ae9246f64876fd8e4e2fb12063589543e8aae9a9d8fi0,0,0,0,0,8888
pepe,860000,9ba68637ba32edb6370bebceaac3df4341180cbf7bac210741b12a679692d716i0,21861,59941030,34500,69000000,34500
perp,860000,9707351e223d949c740953cdde1a1b6f23290be955fb6e595e8fa63eae0cc1aai0,1809,16489916,2625,21000000,2625
perp2024,860000,202434113e8425004fbc392081be1949a8fe5e58e53645969d58fcb1453219e5i0,0,0,0,0,2024
perpetual,860000,6615cf27a57b06be5588bf9e26c74f393bc1cf72f6169a78919a8201435eaab7i0,61,610000,119,1190000,100000
perptoken,860000,0000d9ab29435f9ccd65ce6e2536277cb35333b3cf5ef52530774b16538193e7i0,0,0,0,0,8888
photon,860000,0000b29ab093addb1f334ae62e561be604258a01d252866fe46f597cc9d9be7bi0,15250,20230574,21000,21000000,21000
pi,860000,0000799e65f9eb7fc4c313e0d79cb3b797d4603e2b2a08cf528a4349a5c8cad3i0,717,779226,817,817000,31415
piin,860000,26410f5cb19523328de8c685cf729723ff28b045f036339b0b8d945f103f10e9i0,87,49140,90,49140,1000
pipe,860000,4463e052df7bfbc879879a2aa825be2e8445c6f264c557b67354ce9dd499e9aci0,12,11964,12,11964,100000
piza,860000,000030dbd9d11b8ea2784e3fbadeb6fd3edebf3f076a55153cdc2cf6fa5fde41i0,1,1000,1,1000,1
pizza,860000,50058e2e0ee267bcdd64a57f01c844c95bb19b3f42266b10a959eed6684eb4e8i0,3374,4884535,5000,5000000,5000
poc,860000,00009969c6be2d907d0bfb837d6015537cadbe3d287d13c0beb757388b73daa9i0,14,2100000,1,2100000,1
poker,860000,a7be75f7a3829879a69374d38c09678ec9af2c80d234408c274c02c4f7b15b1ei0,2,2000,2,2000,21000
portal,860000,0000895861159283c5d55a986978b083988feb79759bf699e5813f15c352577ci0,1,1000,1,1000,21000
positron,860000,5367b58c86fe2a2249ddb6691969f09f5a269e12acae20bcae4924c0e80d34e0i0,1,54600,1,54600,18400
potato,860000,83015c342276740ee40744cf71d63ff4b778aa7c7ae719ec7cefbdbde0cfbb97i0,1,21000,1,0,0
pow,860000,441361acefcc7b925780309701ebfbd00c198e31d92eceaba4e541bdc091bdddi0,18,1431708,13,1490580,100000
preon,860000,1150180c38a9cda8fb22005258368b559d9d9fce27f938a485d7890f8d6c0d42i0,0,0,0,0,500000
proofofclaim,860000,000037721b07fd5f0da35a39c3173098ada3c21d13abbbf9b5aedbacd95ab30di0,14,2100000,1,2100000,1
proton,860000,00008759119f684c812568cb1ec269ec7f3e7b3cb301f026dc273be790065e12i0,14677,20428985,21000,21000000,21000
punk,860000,81f8534f65848436c0b5ced2e72ee2ef317d209573f1855ef492bceafe8a7e56i0,1,1000,1,1000,21000
pups,860000,0000bf5d4ebb77dd62f2532b12954638b568433b650a2d475e91ca6127cec297i0,12,7770000,1,7770000,1
pym,860000,7414d69100929d0218fd0df14d581eb9a58d9bd93844858af3cc1027bc2d4c2di0,2,8736,20,87360,400000
q,860000,0000ea6d1f4132abce778619cd27da79156226864585f0a6c471fdf2cd2a7e3ai0,0,0,0,0,1000
qi,860000,20221ca4113755a80bcc1c6687b524c67fff6aa01e8b6c5e2250163a7f303861i0,25,130000,79,395000,200000
qilin,860000,8888284d6d41104eb55b94d53fb3b397705fabb1ef7a580dc415ec278b3cf8c7i0,0,0,0,0,100000
quantum,860000,37086fce3b535f1c9033c61fab4f45bf6aed67cf737f2f510803c66ccb00c9a2i0,905,182812164,2100,229320000,2100
quark,860000,9125f03bcf9325f6071762b9aee00b461a0b43ed157c336e2e89e07f47ea6f66i0,154128,9696961667,500000,10000000000,500000
quarkon,860000,aabbcc42d91cc575f80270e6a8b7e1b54f816c9b89aa8b23a89a95c9431dc003i0,2,21000000,1,0,0
quarks,860000,00008d6e081fb9b59758769e178d8af5f711e6d7e22a2d2e13a1535d7135eac3i0,1,1000,1,1000,1
quasar,860000,00005c7f7ba5820b168bc697e9590ceda7f6f580f70680d8fb7614937f2fea01i0,1,9999,1,9999,88888
qubit,860000,546068d958cae168aa244815a63ec9723f11b75085b74ec79634c410944b6a81i0,64,5181664,680,74256000,54600
quicki,860000,6969e8c264de07159ec422baab3caf0c01db671cda2c0f88822d160485f3ba75i0,33,229977,33,229977,420
r,860000,0000250fa259d4c9ab1e017bf7b0bbdb60775f26b53dcad3ae6c35cfd6a1a556i0,0,0,0,0,10000
radiation,860000,444488100e0aa11c2e0fd4f3cc84dca51857218d94cb5baee9a466de939c116bi0,1,4200,1,4200,21000
rats,860000,0000f83d490f1983aacaac330d2bef728ff5981e259bcd0cb103f5ec56f4ff75i0,2,7622,1,9998,1
rea1m,860000,f3cbbb60f42575d9930c588aaed4b013a02a99ee8cda0458b6c7d457ad16fd1bi0,2,2000,4,4000,21000
reactor,860000,5241b07b86b26e9751352113ef4ccf2b2fb7e52db0f8913570bc173c32db0717i0,1982,1111110,2040,1113840,21000
reactors,860000,0000e9e470decbbb6684077c2d7035598b4bb2435fa403490e2e0e9c11b85484i0,7,7000,7,7000,100000
realm,860000,5994cf36fd6e9c04a2cb95c19d2b458ef33804df3af903dd75be5752dada430ai0,9033,18686562,21000,20979000,21000
realms,860000,0507355b9637882eb98f0f8ec5c8819164e194faf1500b79d50738730adb975bi0,12,12000,14,14000,21000
realsats,860000,0000ccd7f5e4a34b9b7b74e0feb3da1ca43a1ddc544d0158c26f91404ed574dci0,0,0,0,0,1000000
rekt,860000,9ba6f71c6176ef7dab6751e4b71f6e6d13694d65134935bb275d89d1f0e9fdb2i0,868,1255999,1337,1337000,1337
rexxie,860000,2222c0b117ad16100ee861be74447ec0bc77c99d6e63f0c2fef4db7c093254cai0,0,0,0,0,22222
ring,860000,0000550718925c72b66089f1e86b833b14b7bba341cc547c10fb5183bc0148d3i0,9,9000,11,11000,21000
rns,860000,20230e83d05cbf1111835adc9e3e5738f09eb1e30a452e04d923ad7b1bbf43dci0,33,33000,33,33000,21000
rockman,860000,0000d3b8f7afb04aacad4a5deb50c68b053accda460dc4d7660f5370ea2e7bcbi0,1,1000,1,1000,21000
rune,860000,9838fe12b7e9dd4e22c9baeb38b17ffa584edbca63f4744ce518269fc304e659i0,1106,1223095,1276,1276000,21000
runeisdead,860000,7081b7f6e18da3a41ab665c12c8dff5f07d165218298426efd02bc17d0aca571i0,14,140000,14,140000,21000
runes,860000,463373bc30c8cb3e63265f1ad1da1933e51e91f5e858b62911f51d21b63042c9i0,0,0,0,0,21000
runic,860000,2898bf66c0be8d6cebfa44022cb40bcf81d9892d41c792ef0682dad676ee458bi0,1,53649,1,54600,20000
s,860000,0000706652f68f8dd1acd0c099bc201fdd628512ed5dbf698637d85f3d1fc2e8i0,0,0,0,0,21000
salvo,860000,73618482ef9917f213f445686c3a8adfd39688ed2bce910c34abf5ff301699f3i0,0,0,0,0,1
sat,860000,4170d1a3e8e925bd4b0021c26f38b08c6aba20cef492e1f48b741a7c107e0ae9i0,0,0,0,0,100000
satashi,860000,8883f3d987a9828cb9d5fd1e913c09e763cea552c8adb16bb63ab7e99109defai0,4,1680000,4,1680000,500000
satcash,860000,0000eff3b659a11e63903ab78688a38dc2cbf19f4a708abe462d06e21aaebc28i0,0,0,0,0,1000000
satcolored,860000,2220c97a12403668ed1bfe273cd6da5832a82d503890856864405481a3d66222i0,0,0,0,0,999996
satcolorful,860000,931920ac7525c022f55f06cb97bd51f784e158b567fc0098b5ed4be375feb4eci0,0,0,0,0,999996
satcoloring,860000,9222a0cbd9561464dd751366fe0ee1a33c00eda96017d041ec4bde3a808f7584i0,0,0,0,0,999996
satcoloured,860000,18301606fb3c286ea5858c661fc69af2d125e9fa39234257c60933888795e398i0,0,0,0,0,999996
satcolourful,860000,187678339bac45ba2eac85d09350e58efe7187fcb9019152d948d4a64e796cbci0,0,0,0,0,1000000
satcolouring,860000,909245a5095dad2cd1dff023171cb30f8fea1f5afc15010c865890d8c40fcbbei0,0,0,0,0,999996
satl,860000,0000d9240e79afe997edc837dbbe06c388ac007dbd22157c2dc6d5a702461b93i0,2,2000,2,2000,21000
satoshi,860000,000055c49849e0051ac3829675f8adcd567b74b903dac75150e42b4c9590ab09i0,0,0,4,4000000,210000
satoshibit,860000,00005d5cd87a712bf0448ce23030486e15e43c0103ec2a04f776a77ec510b9a9i0,0,0,0,0,1000000
satoshibtc,860000,00002e78dda2e0970b7110920b2289564a587808ae0f3e3af4eb4fca3d99160di0,0,0,0,0,1000000
satoshicash,860000,0000dedae665e9acf2608761f27632694f0719953669bb57341c0ceac63e73d8i0,0,0,0,0,1000000
satoshidollar,860000,00009ccd4a7d7b614c3d38eb3fc29e312c1a797bbbe4cf7a1c62fb5901ebe850i0,0,0,0,0,1000000
satoshimoney,860000,0000562d5ea7431839d43187e6cc23fed60cd0bf93559d1378578867fe24dc53i0,0,0,0,0,1000000
satoshinakamoto,860000,10017f579db02d1a98b33ab8a0cd6d6f557f274a4a1f9faecb0e82f20feb3736i0,2,2000,2,2000,21000
satoshipay,860000,000072e6ccad8ac1da2fa12e416bffe1976fb54370a90499ee2d16454f5d0ec5i0,0,0,0,0,1000000
satoshis,860000,2158e8eb94c4b2ba04b74585d31cf8acb4e9252d48035f2a39db67420c2c060fi0,0,0,0,0,999996
satpay,860000,0000af2cdcdd5e4aa5a471c4242df2c1468b954a2cf42c90e4fcc0f1ae98f405i0,0,0,0,0,1000000
sats,860000,8632ac61fc05d5a5e75a35e8a1b579d451c2695b285bd8d91edb390ff6f5c5dbi0,3,20986905,1,21000000,1000
satsbyte,860000,20230e52e05939701eb1e737090f119f4498145a0eba4de3aa43a6c06585d6d6i0,13,13000,30,30000,21000
satscash,860000,0000ee9f3e0f695997f897b532ba3628dbeefd9964ce6a765ce1635ca99f1809i0,0,0,0,0,1000000
satscolored,860000,417066b780c3cfd6e320d20357cfd4c5133cc1a4f6d41256b069f7a7f29d95a3i0,0,0,0,0,999996
satscolorful,860000,82820b20ab96e1f2cc485e07167323393e4be2799637f20988cd66f6219b8a37i0,0,0,0,0,1000000
satscoloring,860000,5199ce8feb822a167334f0b9ec8b6d634767cb3255f479379008af635bb9b123i0,0,0,0,0,999996
satscoloured,860000,9768375c02c1290d4e671bd3cacf680cc296d34a3b66ab1658a47ee74ae36b2di0,0,0,0,0,999996
satscolourful,860000,9542faa4801e928d1c22265ba465a129710b88903ad35c72f9829c818db2b888i0,0,0,0,0,1000000
satscolouring,860000,1715dd45cebcd5442d7480b4274041c278ffd6b5507ed6b694cf3e0e2e859c42i0,0,0,0,0,999996
satsdollar,860000,0000c93add85f4634d33f7e8c5251f11a7f2550e8112e21d72e6502599394a13i0,0,0,0,0,1000000
satsmoney,860000,000015835f05695963df9238b81bce29a780ee1266a96a08578ed6e7cc6fab69i0,0,0,0,0,1000000
satspay,860000,0000cbda964f38991f3350de389bc1150118c335940162651277c6f1bb814d4fi0,0,0,0,0,1000000
sf,860000,4096ba8ffbbe268c2b73144d079e69c4b8817fa00818e124db65d8af3c8ca299i0,1,1000,1,1000,21000
shadow,860000,00009a3a225b4ed471f613c81589dc118f144ae780b0241616922dd476db8f52i0,1,10000,1,0,0
shazi,860000,0000ee7790d12f0480e5ad0be84acc72b6b1337008cc085cc25c9cdf8019dc5ai0,41,974812,4,1000000,250000
shib,860000,2574a2c35ab9bb2d5089f6482226390353d77bf307c485f1d3ce42fda06f1ab4i0,0,0,0,0,21000
shibainu,860000,1777b7ba409d6fc651b96d0ee639652d6e9a4010b36df9d7943210321f512479i0,0,0,0,0,10000
silverbit,860000,000010fb64dc4da90e3db9f17db021bfce0791297d38bd726e8f856d64c47ea8i0,0,0,0,0,1000000
silvercoin,860000,000077bf35636140fdc5e7a2227bf739e132447aa20def393cd1c8955ac81bd7i0,0,0,0,0,1000000
smiley,860000,00009f7214b03d4c5d63f2665de77f17debfc3d429dfe04faea01b90859c8228i0,2,2000,2,2000,21000
sol,860000,0000a554a6a2507aace7b53eb7a1f5437b833983b715090b7cb577c3efc882e1i0,14,10000,1,10000,1
sophon,860000,360533d31e6f3c535acf7a70686ab42cf477b3f7ceaf12ab1d30be218b1726a9i0,138147,24548327033,420000,42000000000,420000
sora,860000,3670133f01373ae2bc5f1e66e1afdf88ca3039df34e02da06f3665601718a84fi0,45,480653,74,808080,30000
spes,860000,00007b69b9a31e384eaf55d10157b3f03b57341db214b89f7ed2145198179c2ai0,1,1000,1,1000,1
spin,860000,819587d3c870d87a6cb3f0bb5f45dfc8516284f8040a116890ea8f056b33e230i0,30,30000,30,30000,10000
star,860000,3868b986207280f990d8af5f08e6b1b0f537e31c13009376dbf6757fcdd3850ai0,8,50000,5,50000,21000
string,860000,faf686dca4e14eaa44636a5fd1d4cbf7f514ee037ff7c1477c4b9b98928274dci0,5,5000,5,5000,21000
subrealm,860000,ab88afcf5c42cbbac141966714dfd14ad280feda3ba785ea9a3e52ca938231dci0,22,22000,22,22000,21000
supernova,860000,22614646a7cdd62c5b27452f1a711643baaee36701c0ad8c0d9cf38d6fca0d61i0,2080,2092579,2100,2100000,2100
supreme,860000,2617070a7949b90f2bca7add9cb49fa875746abf50550145920a22566bcc7a33i0,2,1992,2,1992,29995
swap,860000,71a5c6bcbd66e80d540cee1d19e2c0de59be46a6cfdc969015b528e23b7bdcfci0,153,155000,159,159000,21000
sxio,860000,00002d8e72e0c86658994539d8525388a63b007dda289ff2ec0a4881351751cai0,0,0,0,0,21000
syn,860000,9380661bae32a080f5d52b7feb8aa7809f5c7280b487eb274defcd6263459038i0,46,5474609,100,21000000,100
t,860000,00003f84f464a76364e39855737d71ed5a2da6f9ae2a7d92ec781799ad69fb1di0,5,2100000,1,2100000,1
taiji,860000,1010e395f2ce9fa9abd49259faa17a877e58c156d86edf47a8b9281031acf9b4i0,10,10100,10,10100,10101
tao,860000,2d6dfbdf45b8f6edd7babc5d623fa64c4fdba5bb2995847879804377904b66f1i0,22,22000,22,22000,21000
tap,860000,b007bf007eea0805696525f18576a0cfef54d63e46aae3f3a85a9aa93dd1d01ai0,8,8000,8,8000,21000
tbay,860000,00005a605bc0edbb6c19f6ad109301b5749bad1c60ba05b7e2d205a91a06effai0,3,3000,3,3000,21000
test,860000,6146609466683375c9b483ff0e589af6e507964d71d6f7c07765bac664211b5ai0,0,0,0,0,21000
test123,860000,00005fa46f92beb40a2e4ea5d539310c837a57bd6afd7e3249f8d322c06a23b4i0,0,0,0,0,1000000
testl,860000,0000fb307329d98a3c898aa48fe3d645b0446aabb8a5aa89462528f06b7cc6e0i0,0,0,0,0,140
testperp,860000,7755b4a37430ef8d2893a9996b140d72f5eaa5752dcab24d9309120d99b0a5e3i0,0,0,0,0,21000
testperp2,860000,5133349a3004efcce8eaf0599bf935ad377b19c7eaa0068b7ecd142e7746b391i0,0,0,0,0,21000
testtoken,860000,161847f4d3671521ef55d6f19eb456f9bee64342f978e1c52361111868677fadi0,25,27000,31,31000,21000
ticker,860000,56a8f8106a3bc5a0d63b53ea1b0394a4f230c3c027934612ced380bcdb62274ei0,373,378000,398,398000,21000
tiktok,860000,820d63768d6f9133dbebd7929185ba3a96d09a48605e367bb9270e78b551f471i0,0,0,0,0,21000
time,860000,8888f57b3c1afee2d61822acb7ffea02c5b16f7c54629e3f7c4298f6e1f900ddi0,0,0,0,0,52560
tomx,860000,0000e9526aff495d028f3df15f709ffc1938cbe73389e9d6da81ac809676748bi0,0,0,0,0,100000
tor,860000,38001fbd83c763636f61693f28d7377ee743a9e2b38dc61c916d9bb1bd0a3568i0,77,254177,77,254177,3301
trac,860000,5526651ec3eaaa2c5bbe1e37aa44b879bc6dd82ceba8d2fa25a1affc5085010bi0,14,14000,14,14000,21000
trge,860000,243180592af7090f917ca5fc2dc3175807ab369ae75e2d3906ea37127e1a583di0,6,100000,1,0,0
troll,860000,0000529312364b9e32e5bc58d39e5d0a5de245a339bca6b7a2af8d265a7e0bfbi0,355,3536066,368,3680000,10000
trump,860000,0000708586ef719c2a21bcaff7e389a8055e9443944798656a2ce47a7fb4a002i0,884,20694719,1000,21000000,1000
trump1,860000,72561cd8001f4960b64ca52eb46eb23d7456607fa5fb0745ae2104bf85e8029bi0,81,84000,84,84000,21000
trump2025,860000,2921d69e6cd2139b4ee4a1f831d0f9bb9f16985aa2b85badd6ec521f7180f6c9i0,1,21000,1,21000,10000
truth,860000,111116e91093e00d4df39bf58ebdc54b0e02e79561df9ed38824fe37e91ef2abi0,7,7777,7,7777,11111
trwz,860000,2155bc2f8fed58e560ce60f16ea027655ceeb3cb613919413ae5c9fb6f9b33dfi0,1,1000,1,1000,21000
trx,860000,0000105769ed02be56b809cc3920455ba0786cfcbe52afce0a3b3b51dc205a09i0,1,1000,1,1000,1
tttfair,860000,33377d7893383c678ad4ced6444e32606f781990c15888aeda00c122ef25216ci0,4,4000,4,4000,2
tx,860000,7aa190582668aec03370119a3e18492744fb6a650cef04eca233a171ce1f7402i0,4,4000,4,4000,21000
u,860000,0000c89b9a99adedfc1bc81f0f08a904227f9bca0114b69dda43a6de8bdc2548i0,1,1000,1,1000,21000
uijg,860000,2012c03e675d186bbf8397f81825b878fac8d3dfb03eb12f8b08227d25d79f1fi0,0,0,0,0,21000
universe,860000,6650e91419fac786256755e88811be390ab694d1b32c09ec4cc9de1683e6d2e0i0,0,0,0,0,210000
usd,860000,3894fd450d98f9aec02c47e9616a5093719455dbd6de15f7c227a5abe0db3147i0,0,0,0,0,100000
usdc,860000,000065e000e771f231e38c190fccc0ecd19ca4286955c9acf79b6d95825098e7i0,0,0,0,0,21000
usdt,860000,0000fb8f2553dfce36f9a20e96cee682ca040eeb5868a17208aa99986eb74428i0,1,1000,1,1000,1
utxo,860000,220779505db257d24e92d8bf0de963965b4ab4fb9bb1ec9275ce79b094d1e08ci0,0,0,0,0,10000
uxon,860000,00005542ddb59645a70129e934882ffcb6275234632d60c98c14ec304d63ac5di0,1018,26076338,500,100000000,500
uxto,860000,1bb1fa5ed8609492dce572db305a8ab20aaaaf89b94fdd95a3a6ce0328a3b642i0,150,150000,162,162000,21000
v,860000,0000c63fd19c9823123f24b15c07d8977427fd3a85811008e91c8f053461422fi0,10,2100000,1,2100000,1
vip,860000,4335a7e48d02d62e1ca86d8261eab937846c2790726edc469a6ba237e85cc915i0,15,11655,1,0,0
vmpx,860000,4845721f19c82a54ae3a4096248cb14319af182475c2ca61d63ae1773ea5ffd3i0,2371,2933358,3000,3000000,3000
void,860000,1409f02645e15b815655396f416b789658062a673af068cc04ad90e45bd0ba02i0,0,0,0,0,10000
w,860000,0000f4342523c17a0898638b37098a0b11d930040c28573bdd8f5516e3b01073i0,11,2100000,1,2100000,1
wbtc,860000,000030356861ecb782ef0b170a6f9907715af1f08887a849cdc0316c98465d15i0,2,2000,2,2000,21000
wddd,860000,7714235eba4e5f92faf6d385e8e488780b3b3d42579f6a530efe8a7cd77aa866i0,2,2000,2,2000,100000
web3,860000,000038931557cd09af3c3f84dd08cd351bedc93b1423e723deda297cf142521di0,1,1000,1,1000,21000
wen,860000,123453dd423c42c863debd94174c942e2b81e28561a7f7c5d8365b45c23d0e36i0,11,13574,11,13574,12345
whitewalls,860000,0000a227fa62f57a2c082d8f7e829ae3f2ad8d0a506ed74ceac95940da142bb8i0,1,1973,1,1973,10001
wizz,860000,151663aed4c10516931258f097a5f00e747d99c3eb2e337813064d0eac47da75i0,0,0,1,21000000,1000
wow,860000,84405c3929d952613a6f12ab4b53e7e8389422a46463e83fef05dfd501844662i0,6,6000,6,6000,21000
wsats,860000,00005521771a187d967d01cb3793293285a73406200646217a0bb9ead6409927i0,0,0,0,0,100000
wzrd,860000,139064a79a21469ec4f5d3d42a72fe78b72e9351c09edcecca4a6860e5224ccai0,0,0,0,0,21000
x,860000,9265ee5b124b26ebd652b56a43b4ab9a322809f3ff909a86af2850aee4929839i0,1015,1034000,1037,1037000,21000
xatom,860000,518439ca9bd194d2d4a8c45141cbc944453cc96ce5e228a31519562d4f0ddc0ci0,971,1199151,1226,1226000,210000
xbtc,860000,0000e8b7bd0d3b484df3b5eba4dfb938faec2112947e552fbfc1762c45b9dcc8i0,1,2100000,1,2100000,1
xijinping,860000,0000ccaae115e309cf70d8e3943076aaaa553913b7b46d2f84d82e6fbb6be339i0,2,3906,2,3906,615
xo,860000,6995b5e5c0f33d6335fc01a8532d11b2dd38265f544db21aa83fa755cd6b08f9i0,0,0,0,0,21000
xray,860000,7e6b57f719a63c21628def297cf0ed259840abe8b6a505eb012081cb02f72809i0,1,210000,1,210000,100000
xrp,860000,000086278d6f0c9d213ad87cb94ce9ffc4c838b85eb8ef38ade5db5f9d1e7195i0,1,1000,1,1000,1
xyz,860000,122162d37a7069bf3798e99c45b90433cb959eee4c920b3e829fb3be2d992019i0,0,0,0,0,10000
y,860000,0000f013f12778ae13160a129c2bdca90f9bdf300e323e422ef59b89d586195bi0,7,2100000,1,2100000,1
yongyuan,860000,7400c6a762c1ad854ffb12f12f5524bb8e53cf4d57744a692fe4e5619f8f464ai0,1,10000,1,10000,2000
yyds,860000,d99d47f65111cf3eb2df6f7dd39dfa294ed498c415863be8e2c2e75401b968abi0,1,1000000,1,1000000,1000
z,860000,00006fe55571d1bdd5b3e145849ecaba3cd0750e888fdb4f685b4263b49b395ci0,0,0,0,0,21000
zoom,860000,1337122ab60cb5b8bd517a5d30ad39f6e15ba87dbcfc2e5012a5cce5a030b210i0,79,79000,84,84000,11111
