ticker,height,atomical_id,utxo_count,utxo_amount,minted_times,minted_amount,max_mints
lcars,950000,000031438ee24b6f410bc92898291f3c40eacb2ca0a07e642359cb830eab0011i0,8,186398,19,190000,500000
legacyvault,950000,0000acd4c6f8e7e2922dc335239932143c066b2ada3212820fad31625853bbedi0,0,0,0,0,210000
lepton,950000,6879494236156c338ec13f7c9ae431783a5fdacc4194f631cd999437905f459ei0,1,210000,1,210000,1
lfgtrump,950000,4600a77a695cbe27e126cac0250cc079d26eade071429af2ca1bc2975c24b2a3i0,1,330,1,10000,2099999
link,950000,0000bed54819fb96529b08041c31dea1a3c6dfb830b53b2dc0602397d84e963di0,1,1000,1,1000,1
loca,950000,8999675dea5b55855aa1c5bc6ccba513b41ab200104def1d47a830923abdaebdi0,0,0,0,0,21000
lol,950000,cd284d9a858ce5d4cedb643cc0f8fc677e62b38dbb511e4314a61b455a190d13i0,0,0,0,0,1000
long,950000,5762c706131a6393741b9119ba503c5c2487af9d3a48d9c405bd130abec68105i0,5,43000,43,43000,21000
loong,950000,9446dd9b0a1ca8fc27cf07ed00dced3ce4b4c04c19e5fb0bd31494e7acec6eeai0,4,43680,4,43680,2024
loot,950000,1c7c674555be08884769ea475519afb0e9c7715af49305707dea398ed8f86dd5i0,170,184660,192,192000,21000
love,950000,c072e8494a2c4b970b7e66f57de9cd4ee677cda54f7f99631075b2ae800e68cbi0,0,0,0,0,520
ltc,950000,0000cd7f057b124587869210fffa83a9565a5566054ff177554631aff6ec59abi0,1,1000,1,1000,1
luck,950000,10929e5496651989fd4fcb425d1cf0e3b06d96cf77ff4b7b26074719eea78491i0,626,630051,1001,777777,1001
luke,950000,76d52236d6634b48491c45b5d50c0e16b7d4a4ff9062a50d681a27e64592e442i0,6,7000,33,33000,21000
luna,950000,0000c31bcf0bc9fae3d8a0c20fc496a6bf7acab0d145e13e338fad235ab45f28i0,0,0,0,0,1
lutr,950000,2012af742c19c063a69cf37bf6804daffff02e378dd36b99879f3af3a49272eei0,0,0,0,0,21000
lvx,950000,6794ee76fae9dc4d9f2f9bcdd5c7757b9d9f033c3f89dfea27470f2f0ff51e5di0,74,163562,167,167000,11000
m,950000,0000c7bdf1244b3d7b8b0de2f7946dc61f419e9e3594c83625503f7611b6d6e5i0,32,1752135,1,2100000,1
maga,950000,0000c0bd539c0c3913d687d6c1322dfb4c5fb03d68a04bc4141138e4d189d5c2i0,0,0,0,0,1000000
mars,950000,0000ff941f153d9cd4b98970447a83de1d84e1b140d4939cef3a4a6cfd7fc64ai0,486,655000,655,655000,100000
marscoin,950000,0000460f6a8040fe52f25a4feb8c17866468eeb39996d436eba3dd63823bf0d5i0,0,0,0,0,64219
mask,950000,7067f16c37ccaded5bb8a6e736ec16b1e7fb35743928ca7bcddecc085fe04692i0,8,70000,7,70000,210000
mass,950000,7508c648d4a94c749b89c98672cdaf5dbde365f7cb444beb48d5044a9a64ac07i0,0,0,0,0,100000
matter,950000,00004cfdfd1d448d63119952b42b3a462de8918fe641881d119dd31e64d3401ai0,0,0,33,13860000,500000
mbga,950000,3662454272185882c81cedce9b0e132311e7a602a0b3fc105dc4fa3f1d77a344i0,0,0,0,0,420690
meme,950000,66653cb07bbeff9e47c9b962c86c28245d29c4cdad0dcef6afb23325ce8094cdi0,45,282106,35,350000,2100
meow,950000,2854ca8e11bff86facac461c0c6108b63fb78f822533fd8f5bc2f869d2e06563i0,0,0,6,600000,21000
meson,950000,000044bebc123cf6a2c83536e7703cd7be0685f8df11a93f0accaa9dd4186687i0,1,7000,7,7000,2100
mice,950000,1279b6591d9b447b8a638dcd6a607c9753bb2ac128c6acd492270950bf632ec8i0,1,2000,2,2000,1000000
midu,950000,00001ae2251688a3053e058c740c275209c3ee6daf1f1bddf62bb0652db8bf4ci0,4,2546,3,3000,38626
miracle,950000,7780d2c64b3fb8516dc266774cf4f6b3964670d450f541e6e3d8bb31b04f6baai0,3,49140,3,49140,10000
mol,950000,c7ac275408bbfe26ebcd2692ddc9c0c6c8e6e7b1bf09fed031bc72e4d86d8aa9i0,7,147000,7,147000,10000
molecule,950000,50775112ebcf9f58819e06d23a17a5fb69430712f965f03572a08fd614d7b7a2i0,26,209046,1,210000,1
momo,950000,210057f11fc42d4acee8f9a2e0ed03d09c69ef865da8d730da9aeaa5b8f0a247i0,23,460000,25,500000,20000
money,950000,0000edac52ce82216d58c60483dcf6f09c17962fea1f11ddd705e9d8e1a0e118i0,3,8000,8,8000,21000
monkey,950000,0000be733440ff3efbc53f74a83670c209ff60d72449f18d9363f037d1195d56i0,5,2000,2,2000,21000
moon,950000,9853d7e836bcdf78e20dc20425dee60d9440d555a59332f489f768c69b0555fdi0,8,9244,2,20000,100000
moons,950000,32568f2d1206dbd99d3803b9bc2a1edadaa4dfd01228f41a526ad43584373abei0,1,1000,1,1000,21000
mota,950000,1108e905068d3d2bfb932ff11eb33d830e12f290c9c1f39335899ccf47522daci0,7,8000,11,11000,21000
msat,950000,00004a642c6919c9b3979f7ae4b37c378dfdf0ba8a1339fef51ae4ac57374aebi0,0,0,0,0,10
mtgox,950000,00001ccf0743dc8b5262b91c49bb28ccc60d5767f317cd599def5528b0abb389i0,0,0,0,0,20000
mugen,950000,3246f0e2028f05dbde771096725bd52fe8ff7c0e50847c3e729607787b670c65i0,1,10000,1,10000,2000
musk,950000,00006cae9f871c4d15dcd5f7258584eaf20fdf0a9309f2025fbc325d2e85e5d8i0,1,21000,1,21000,1
mybtc,950000,0000740d8d969431b98f548743b797b6e59d0006f5b0906c705ead4ecad72526i0,9,220000,1,21000000,1
n,950000,000033ee22576083ce9eb04dcea218656b091fe6e6456436147d4aa92d816fb1i0,7,2100000,1,2100000,1
nakamoto,950000,000098b681cd201d48fd156bf7df7b7d0a176afb80b50eb8f918f356f912bdf2i0,0,0,0,0,21000
nbtc,950000,00009e6d1c31b99874625b462ee0c17055f6755f4a262fea31c3a2e710e59d0ei0,45,1932064,1,21000000,1
neglecton,950000,7860b0e72148a594314b81a96884359f80e2d5815ef68816b8f391939a998899i0,0,0,0,0,10000
neutrino,950000,21948fc21395fb1916b4fe42cf6ed0156e6bec3b8d46395cab15a10523901fcai0,1,420000,1,420000,1
neutron,950000,1d00ffffa6d003a0aaa9af6d03a793adbb7124c8c9ad8d6df5910e9ee2f912abi0,20929,1578832418,21000,2100000000,21000
newb,950000,00008f68d61f5869ebc2a384fe18b1e190e44388865e952e9df04241236665cei0,9,208710,1,210000,1
newbtc,950000,0000146c68572beb6e7e02920539fd5659667acc3c9ea7a00cbf127c27929c43i0,63,2110289,1,21000000,1
newton,950000,bd311d58cdb51ec48fc983193990f80719d538e320cd839c2e5ac84ac6042609i0,0,0,0,0,164314
newx,950000,000059a66af26e282b7ae20c9a3bef67a624311b612fd1e91915043c90d1ea01i0,71,2070794,1,21000000,1
nft,950000,0000cb8d4c19294e1e0c998996ba834a114f3db4c7262e58283f9a958cb7cc7ci0,169,113032,194,116400,20000
night,950000,0000827d506d12fad63df6a00731ea5cab15e797be0e7b06612aba50d4619437i0,0,0,0,0,21000
node,950000,42417be581b87ff2f771e9fa3c11e5566501f0ac801a60fd22537c13e1494159i0,123,114890,214,118770,55500
nucleon,950000,27962b7268c4f6159a5f1d4cea880d3f2920b9bf098f704271e785f679394c33i0,258,10511627,1,21000000,1
nucleus,950000,9198d994c43d6214c062b9c12317c9740fdb6a73a3d7a7ebd68b962abe802d8bi0,12563,20210874,21000,21000000,21000
nuke,950000,66579e16ea64b36252da05852910d9f3fbff82049953eac43dfbedb31340b607i0,7,81838,35,82250,23500
nuls,950000,00008b4af9e1bdf684de2ed2cdb9f755c6d444fc21ac27febf2f4600dab9fdbei0,9,90000,9,90000,10000
nuts,950000,735e6900c6cf24a88077d0d91e6595c8a22a9c6bcd96ce3de83b8aa3dfdfc147i0,1,1000,1,1000,21000
o,950000,6926af7d645d52b433c13e9fe7487fb15f1190d8b40ba134d81922d700eb9cfdi0,21,21000,21,21000,21
og,950000,0000e812912a6eefca187ba2cfb286391eeab13bac0f3881f75675429d9d8ceci0,0,0,0,0,1
ojbk,950000,84199763d03dcfe0aad20828a6fd8d3faca0e5d4dcd77e91533d7588032ac31di0,0,0,0,0,10000
okb,950000,0000e71159a546ee938a4d81c705e00e4ec68fef44a4309891e571ca4355afe8i0,15,10000,1,10000,1
okt,950000,00003ab87755ef5f2989bbabaff365d18561ca25a3e1631a35e5e6a8a5403a1ci0,2,9637,1,10000,1
okx,950000,7935bceb41747b259876b9a1e636ed05d5d672fa37bc715c7bc1296a62facfa5i0,45,116116,126,126000,100000
optimus,950000,0000df6a908e9744e53311c30db7e9ceec86776b8e286b02ef5c55d46ee7cef3i0,0,0,0,0,3
orange,950000,ff9a5ea4b4a182231f6ed1d3e8624feb30e5ab576670f4ed690cca517e936e63i0,4,4000,4,4000,21000
orbitals,950000,0000d29cd4a73da0850f3eb13b52927f97664d4df3daf27dc5b02c51555709dbi0,24,350000,39,390000,7521
ordi,950000,6969d53ee63166485d1d0c2dd96a4f2d1483c12cbe999447bc4cf6c73aeaa2b7i0,1,21000000,1,21000000,1
ordinals,950000,2572f4bde510003305a1caa68ba5d6741fced4214639075744c4921a7b380c1ei0,6,10000,10,10000,2100000
oriston,950000,8873b2ffdbba31dfe920f07a95c4f8c312d7f09d24ef81684600d0e514e387b3i0,1,20000,1,20000,500000
outs,950000,0b91b92beb734b2a288fbe0a5631627906f1c804ee20d83158d90132058c42d8i0,112,179209,210,210000,210
oxbt,950000,000085cb7b5bf3aa2f6202e00ddecafb127d50ca61efe159a1f0cc78868e46b2i0,2,3000,3,3000,200000
oxygen,950000,6286db5b848e645ef70631164bf198aa1a99922f4e03ece7aef2dace1dc5274fi0,1,210000,1,210000,1
p,950000,00005acb72e1c1e69732db81d44396dc2ba2d434526cce21a841ea7de61ab2bdi0,7,2100000,1,2100000,1
pandora,950000,00005f01b623a925772c7e93ad9464373cf83ff5edb387bbe67d07cd919475f8i0,2,19998,2,19998,2
parc20,950000,8194c06e10067e84bd021b12af7bab20f221ec4195db8d9f8cbb447bc913ec43i0,17,140975,13,141960,100000
particle,950000,7475e8220d1ed741a787be7bb90d05948616bed3457dfd2488d466cfbd1782a6i0,1,210000,1,210000,1
pay,950000,0000bdcc01fe53d95457ea10ac2c1a4b7c2e46e7a294e8600e5f5a92abb02605i0,0,0,0,0,1000000
pbpb,950000,151022eb5a815b8f4b615ae9246f64876fd8e4e2fb12063589543e8aae9a9d8fi0,0,0,0,0,8888
people,950000,0000b676dc9850884c405173daaac6cd6e5c105b04000125ade6413d7d1682f1i0,0,0,0,0,1000
pepe,950000,9ba68637ba32edb6370bebceaac3df4341180cbf7bac210741b12a679692d716i0,18697,58726960,34500,69000000,34500
perp,950000,9707351e223d949c740953cdde1a1b6f23290be955fb6e595e8fa63eae0cc1aai0,1670,15246653,2625,21000000,2625
perp2024,950000,202434113e8425004fbc392081be1949a8fe5e58e53645969d58fcb1453219e5i0,0,0,0,0,2024
perpetual,950000,6615cf27a57b06be5588bf9e26c74f393bc1cf72f6169a78919a8201435eaab7i0,80,597903,119,1190000,100000
perptoken,950000,0000d9ab29435f9ccd65ce6e2536277cb35333b3cf5ef52530774b16538193e7i0,0,0,0,0,8888
phi,950000,00003889c1d88164ad8514f71b071aaefa459edeab884d6c8ac4dd40db148d91i0,3,3000,3,3000,21000
photon,950000,0000b29ab093addb1f334ae62e561be604258a01d252866fe46f597cc9d9be7bi0,9773,19839231,21000,21000000,21000
pi,950000,0000799e65f9eb7fc4c313e0d79cb3b797d4603e2b2a08cf528a4349a5c8cad3i0,988,1207876,1311,1311000,31415
piin,950000,26410f5cb19523328de8c685cf729723ff28b045f036339b0b8d945f103f10e9i0,379,234234,429,234234,1000
pipe,950000,4463e052df7bfbc879879a2aa825be2e8445c6f264c557b67354ce9dd499e9aci0,12,11964,12,11964,100000
piza,950000,000030dbd9d11b8ea2784e3fbadeb6fd3edebf3f076a55153cdc2cf6fa5fde41i0,2,1000,1,1000,1
pizza,950000,50058e2e0ee267bcdd64a57f01c844c95bb19b3f42266b10a959eed6684eb4e8i0,2696,4724013,5000,5000000,5000
poc,950000,00009969c6be2d907d0bfb837d6015537cadbe3d287d13c0beb757388b73daa9i0,65,2045422,1,2100000,1
poker,950000,a7be75f7a3829879a69374d38c09678ec9af2c80d234408c274c02c4f7b15b1ei0,1,2000,2,2000,21000
portal,950000,0000895861159283c5d55a986978b083988feb79759bf699e5813f15c352577ci0,2,1000,1,1000,21000
positron,950000,5367b58c86fe2a2249ddb6691969f09f5a269e12acae20bcae4924c0e80d34e0i0,7,114746,11,600600,18400
potato,950000,83015c342276740ee40744cf71d63ff4b778aa7c7ae719ec7cefbdbde0cfbb97i0,1,21000,1,0,0
pow,950000,441361acefcc7b925780309701ebfbd00c198e31d92eceaba4e541bdc091bdddi0,23,1431460,13,1490580,100000
preon,950000,1150180c38a9cda8fb22005258368b559d9d9fce27f938a485d7890f8d6c0d42i0,0,0,0,0,500000
proofofclaim,950000,000037721b07fd5f0da35a39c3173098ada3c21d13abbbf9b5aedbacd95ab30di0,37,2098434,1,2100000,1
proton,950000,00008759119f684c812568cb1ec269ec7f3e7b3cb301f026dc273be790065e12i0,10546,19845179,21000,21000000,21000
punk,950000,81f8534f65848436c0b5ced2e72ee2ef317d209573f1855ef492bceafe8a7e56i0,1,1000,1,1000,21000
pups,950000,0000bf5d4ebb77dd62f2532b12954638b568433b650a2d475e91ca6127cec297i0,3,7770000,1,7770000,1
pym,950000,7414d69100929d0218fd0df14d581eb9a58d9bd93844858af3cc1027bc2d4c2di0,3,13736,25,109200,400000
q,950000,0000ea6d1f4132abce778619cd27da79156226864585f0a6c471fdf2cd2a7e3ai0,0,0,0,0,1000
qi,950000,20221ca4113755a80bcc1c6687b524c67fff6aa01e8b6c5e2250163a7f303861i0,21,144601,82,410000,200000
qilin,950000,8888284d6d41104eb55b94d53fb3b397705fabb1ef7a580dc415ec278b3cf8c7i0,0,0,0,0,100000
qq,950000,0000afaa2f5b3fb4412f66f380891b18149cd38829a36fe6862979df9f35dff1i0,1,1000,1,1000,21000
quantum,950000,37086fce3b535f1c9033c61fab4f45bf6aed67cf737f2f510803c66ccb00c9a2i0,3051,174543098,2100,229320000,2100
quark,950000,9125f03bcf9325f6071762b9aee00b461a0b43ed157c336e2e89e07f47ea6f66i0,158791,9160533072,500000,10000000000,500000
quarkon,950000,aabbcc42d91cc575f80270e6a8b7e1b54f816c9b89aa8b23a89a95c9431dc003i0,676,20072573,1,0,0
quarks,950000,00008d6e081fb9b59758769e178d8af5f711e6d7e22a2d2e13a1535d7135eac3i0,1,1000,1,1000,1
quasar,950000,00005c7f7ba5820b168bc697e9590ceda7f6f580f70680d8fb7614937f2fea01i0,4,39997,8,79992,88888
qubit,950000,546068d958cae168aa244815a63ec9723f11b75085b74ec79634c410944b6a81i0,150,5026735,680,74256000,54600
quicki,950000,6969e8c264de07159ec422baab3caf0c01db671cda2c0f88822d160485f3ba75i0,8,11969,33,229977,420
r,950000,0000250fa259d4c9ab1e017bf7b0bbdb60775f26b53dcad3ae6c35cfd6a1a556i0,0,0,0,0,10000
radiation,950000,444488100e0aa11c2e0fd4f3cc84dca51857218d94cb5baee9a466de939c116bi0,9,54600,13,54600,21000
rats,950000,0000f83d490f1983aacaac330d2bef728ff5981e259bcd0cb103f5ec56f4ff75i0,2,7259,1,9998,1
rea1m,950000,f3cbbb60f42575d9930c588aaed4b013a02a99ee8cda0458b6c7d457ad16fd1bi0,2,2000,4,4000,21000
reactor,950000,5241b07b86b26e9751352113ef4ccf2b2fb7e52db0f8913570bc173c32db0717i0,1618,1153290,2142,1169532,21000
reactors,950000,0000e9e470decbbb6684077c2d7035598b4bb2435fa403490e2e0e9c11b85484i0,11,11000,11,11000,100000
realm,950000,5994cf36fd6e9c04a2cb95c19d2b458ef33804df3af903dd75be5752dada430ai0,7924,18457772,21000,20979000,21000
realms,950000,0507355b9637882eb98f0f8ec5c8819164e194faf1500b79d50738730adb975bi0,89,89000,91,91000,21000
realsats,950000,0000ccd7f5e4a34b9b7b74e0feb3da1ca43a1ddc544d0158c26f91404ed574dci0,0,0,0,0,1000000
rekt,950000,9ba6f71c6176ef7dab6751e4b71f6e6d13694d65134935bb275d89d1f0e9fdb2i0,697,1241716,1337,1337000,1337
rexxie,950000,2222c0b117ad16100ee861be74447ec0bc77c99d6e63f0c2fef4db7c093254cai0,1,4004,4,4004,22222
rgb,950000,00009c480aa301c0f3f27e90417d8bd7a6cca7034ac918de267e2375b1d44fe4i0,0,0,0,0,1
ring,950000,0000550718925c72b66089f1e86b833b14b7bba341cc547c10fb5183bc0148d3i0,13,18000,20,20000,21000
rns,950000,20230e83d05cbf1111835adc9e3e5738f09eb1e30a452e04d923ad7b1bbf43dci0,19,33000,33,33000,21000
rockman,950000,0000d3b8f7afb04aacad4a5deb50c68b053accda460dc4d7660f5370ea2e7bcbi0,1,1000,1,1000,21000
rune,950000,9838fe12b7e9dd4e22c9baeb38b17ffa584edbca63f4744ce518269fc304e659i0,800,1246561,1325,1325000,21000
runeisdead,950000,7081b7f6e18da3a41ab665c12c8dff5f07d165218298426efd02bc17d0aca571i0,15,139560,14,140000,21000
runes,950000,463373bc30c8cb3e63265f1ad1da1933e51e91f5e858b62911f51d21b63042c9i0,0,0,0,0,21000
runic,950000,2898bf66c0be8d6cebfa44022cb40bcf81d9892d41c792ef0682dad676ee458bi0,2,53649,1,54600,20000
s,950000,0000706652f68f8dd1acd0c099bc201fdd628512ed5dbf698637d85f3d1fc2e8i0,0,0,0,0,21000
saludos,950000,00002483e02df3c0c4f25fac5e87045dd69e735b8d2aa7a0aa7c888cede0a382i0,1,546,1,546,1
salvo,950000,73618482ef9917f213f445686c3a8adfd39688ed2bce910c34abf5ff301699f3i0,0,0,0,0,1
sat,950000,4170d1a3e8e925bd4b0021c26f38b08c6aba20cef492e1f48b741a7c107e0ae9i0,0,0,0,0,100000
satashi,950000,8883f3d987a9828cb9d5fd1e913c09e763cea552c8adb16bb63ab7e99109defai0,23,1675010,4,1680000,500000
satcash,950000,0000eff3b659a11e63903ab78688a38dc2cbf19f4a708abe462d06e21aaebc28i0,0,0,0,0,1000000
satcolored,950000,2220c97a12403668ed1bfe273cd6da5832a82d503890856864405481a3d66222i0,0,0,0,0,999996
satcolorful,950000,931920ac7525c022f55f06cb97bd51f784e158b567fc0098b5ed4be375feb4eci0,0,0,0,0,999996
satcoloring,950000,9222a0cbd9561464dd751366fe0ee1a33c00eda96017d041ec4bde3a808f7584i0,0,0,0,0,999996
satcoloured,950000,18301606fb3c286ea5858c661fc69af2d125e9fa39234257c60933888795e398i0,0,0,0,0,999996
satcolourful,950000,187678339bac45ba2eac85d09350e58efe7187fcb9019152d948d4a64e796cbci0,0,0,0,0,1000000
satcolouring,950000,909245a5095dad2cd1dff023171cb30f8fea1f5afc15010c865890d8c40fcbbei0,0,0,0,0,999996
satl,950000,0000d9240e79afe997edc837dbbe06c388ac007dbd22157c2dc6d5a702461b93i0,2,2000,2,2000,21000
satoshi,950000,000055c49849e0051ac3829675f8adcd567b74b903dac75150e42b4c9590ab09i0,0,0,4,4000000,210000
satoshibit,950000,00005d5cd87a712bf0448ce23030486e15e43c0103ec2a04f776a77ec510b9a9i0,0,0,0,0,1000000
satoshibtc,950000,00002e78dda2e0970b7110920b2289564a587808ae0f3e3af4eb4fca3d99160di0,0,0,0,0,1000000
satoshicash,950000,0000dedae665e9acf2608761f27632694f0719953669bb57341c0ceac63e73d8i0,0,0,0,0,1000000
satoshidollar,950000,00009ccd4a7d7b614c3d38eb3fc29e312c1a797bbbe4cf7a1c62fb5901ebe850i0,0,0,0,0,1000000
satoshimoney,950000,0000562d5ea7431839d43187e6cc23fed60cd0bf93559d1378578867fe24dc53i0,0,0,0,0,1000000
satoshinakamoto,950000,10017f579db02d1a98b33ab8a0cd6d6f557f274a4a1f9faecb0e82f20feb3736i0,2,2000,2,2000,21000
satoshipay,950000,000072e6ccad8ac1da2fa12e416bffe1976fb54370a90499ee2d16454f5d0ec5i0,0,0,0,0,1000000
satoshis,950000,2158e8eb94c4b2ba04b74585d31cf8acb4e9252d48035f2a39db67420c2c060fi0,0,0,0,0,999996
satpay,950000,0000af2cdcdd5e4aa5a471c4242df2c1468b954a2cf42c90e4fcc0f1ae98f405i0,0,0,0,0,1000000
sats,950000,8632ac61fc05d5a5e75a35e8a1b579d451c2695b285bd8d91edb390ff6f5c5dbi0,3,20986905,1,21000000,1000
satsbyte,950000,20230e52e05939701eb1e737090f119f4498145a0eba4de3aa43a6c06585d6d6i0,14,13000,30,30000,21000
satscash,950000,0000ee9f3e0f695997f897b532ba3628dbeefd9964ce6a765ce1635ca99f1809i0,0,0,0,0,1000000
satscolored,950000,417066b780c3cfd6e320d20357cfd4c5133cc1a4f6d41256b069f7a7f29d95a3i0,0,0,0,0,999996
satscolorful,950000,82820b20ab96e1f2cc485e07167323393e4be2799637f20988cd66f6219b8a37i0,0,0,0,0,1000000
satscoloring,950000,5199ce8feb822a167334f0b9ec8b6d634767cb3255f479379008af635bb9b123i0,0,0,0,0,999996
satscoloured,950000,9768375c02c1290d4e671bd3cacf680cc296d34a3b66ab1658a47ee74ae36b2di0,0,0,0,0,999996
satscolourful,950000,9542faa4801e928d1c22265ba465a129710b88903ad35c72f9829c818db2b888i0,0,0,0,0,1000000
satscolouring,950000,1715dd45cebcd5442d7480b4274041c278ffd6b5507ed6b694cf3e0e2e859c42i0,0,0,0,0,999996
satsdollar,950000,0000c93add85f4634d33f7e8c5251f11a7f2550e8112e21d72e6502599394a13i0,0,0,0,0,1000000
satsmoney,950000,000015835f05695963df9238b81bce29a780ee1266a96a08578ed6e7cc6fab69i0,0,0,0,0,1000000
satspay,950000,0000cbda964f38991f3350de389bc1150118c335940162651277c6f1bb814d4fi0,0,0,0,0,1000000
satx,950000,00007c65822d0ec00c5588d2a51cab2d060ca2a372ef350f7b0f7d0c08590578i0,0,0,0,0,999
sf,950000,4096ba8ffbbe268c2b73144d079e69c4b8817fa00818e124db65d8af3c8ca299i0,1,1000,1,1000,21000
shadow,950000,00009a3a225b4ed471f613c81589dc118f144ae780b0241616922dd476db8f52i0,1,10000,1,0,0
shazi,950000,0000ee7790d12f0480e5ad0be84acc72b6b1337008cc085cc25c9cdf8019dc5ai0,69,1175086,5,1250000,250000
shell,950000,00003fb29f30ae0db5a1da1326e82fc28818e260e257365cf954828449d48671i0,0,0,0,0,1000000
shib,950000,2574a2c35ab9bb2d5089f6482226390353d77bf307c485f1d3ce42fda06f1ab4i0,0,0,0,0,21000
shibainu,950000,1777b7ba409d6fc651b96d0ee639652d6e9a4010b36df9d7943210321f512479i0,0,0,0,0,10000
silverbit,950000,000010fb64dc4da90e3db9f17db021bfce0791297d38bd726e8f856d64c47ea8i0,0,0,0,0,1000000
silvercoin,950000,000077bf35636140fdc5e7a2227bf739e132447aa20def393cd1c8955ac81bd7i0,0,0,0,0,1000000
smiley,950000,00009f7214b03d4c5d63f2665de77f17debfc3d429dfe04faea01b90859c8228i0,2,2000,2,2000,21000
sol,950000,0000a554a6a2507aace7b53eb7a1f5437b833983b715090b7cb577c3efc882e1i0,2,4704,1,10000,1
sophon,950000,360533d31e6f3c535acf7a70686ab42cf477b3f7ceaf12ab1d30be218b1726a9i0,205687,21950671637,420000,42000000000,420000
sophonforever,950000,00009bc54e0f1a38e171ac263143c20226f7bf1f0fa6fa638a2e2f10fe8c24b2i0,14,13546,14,14000,100000
sora,950000,3670133f01373ae2bc5f1e66e1afdf88ca3039df34e02da06f3665601718a84fi0,42,443850,76,829920,30000
spes,950000,00007b69b9a31e384eaf55d10157b3f03b57341db214b89f7ed2145198179c2ai0,3,1000,1,1000,1
spin,950000,819587d3c870d87a6cb3f0bb5f45dfc8516284f8040a116890ea8f056b33e230i0,27,26743,30,30000,10000
sqts,950000,1827e0de9b5d2131e85f8e24b4c38b1ee90aee98bbe2c1b9a66277a39ccf81bfi0,1,4200,2,4200,10000000
star,950000,3868b986207280f990d8af5f08e6b1b0f537e31c13009376dbf6757fcdd3850ai0,18,48503,5,50000,21000
static,950000,87129c9a4f1a1fc31d566d083429d09c49d3c6e41b1d1d1b928f53b21bccf22bi0,29,31000,31,31000,21000
string,950000,faf686dca4e14eaa44636a5fd1d4cbf7f514ee037ff7c1477c4b9b98928274dci0,2,5000,5,5000,21000
stst,950000,0000b54361fe245bae4d78547e30a9732943004dc888bbe67960f35db0baf181i0,1,1000,1,1000,21000
subrealm,950000,ab88afcf5c42cbbac141966714dfd14ad280feda3ba785ea9a3e52ca938231dci0,24,27000,27,27000,21000
supernova,950000,22614646a7cdd62c5b27452f1a711643baaee36701c0ad8c0d9cf38d6fca0d61i0,1272,2056631,2100,2100000,2100
supreme,950000,2617070a7949b90f2bca7add9cb49fa875746abf50550145920a22566bcc7a33i0,2,1992,2,1992,29995
swap,950000,71a5c6bcbd66e80d540cee1d19e2c0de59be46a6cfdc969015b528e23b7bdcfci0,76,155722,161,161000,21000
sxio,950000,00002d8e72e0c86658994539d8525388a63b007dda289ff2ec0a4881351751cai0,0,0,0,0,21000
syn,950000,9380661bae32a080f5d52b7feb8aa7809f5c7280b487eb274defcd6263459038i0,395,5351296,100,21000000,100
t,950000,00003f84f464a76364e39855737d71ed5a2da6f9ae2a7d92ec781799ad69fb1di0,36,2092118,1,2100000,1
taiji,950000,1010e395f2ce9fa9abd49259faa17a877e58c156d86edf47a8b9281031acf9b4i0,10,10100,10,10100,10101
tao,950000,2d6dfbdf45b8f6edd7babc5d623fa64c4fdba5bb2995847879804377904b66f1i0,22,22000,22,22000,21000
tap,950000,b007bf007eea0805696525f18576a0cfef54d63e46aae3f3a85a9aa93dd1d01ai0,8,8000,8,8000,21000
tbay,950000,00005a605bc0edbb6c19f6ad109301b5749bad1c60ba05b7e2d205a91a06effai0,7,7000,7,7000,21000
test,950000,6146609466683375c9b483ff0e589af6e507964d71d6f7c07765bac664211b5ai0,0,0,0,0,21000
test123,950000,00005fa46f92beb40a2e4ea5d539310c837a57bd6afd7e3249f8d322c06a23b4i0,0,0,0,0,1000000
testl,950000,0000fb307329d98a3c898aa48fe3d645b0446aabb8a5aa89462528f06b7cc6e0i0,0,0,0,0,140
testperp,950000,7755b4a37430ef8d2893a9996b140d72f5eaa5752dcab24d9309120d99b0a5e3i0,0,0,0,0,21000
testperp2,950000,5133349a3004efcce8eaf0599bf935ad377b19c7eaa0068b7ecd142e7746b391i0,0,0,0,0,21000
testtoken,950000,161847f4d3671521ef55d6f19eb456f9bee64342f978e1c52361111868677fadi0,23,25066,31,31000,21000
ticker,950000,56a8f8106a3bc5a0d63b53ea1b0394a4f230c3c027934612ced380bcdb62274ei0,343,376443,398,398000,21000
tiktok,950000,820d63768d6f9133dbebd7929185ba3a96d09a48605e367bb9270e78b551f471i0,0,0,0,0,21000
time,950000,8888f57b3c1afee2d61822acb7ffea02c5b16f7c54629e3f7c4298f6e1f900ddi0,2,1200,2,1200,52560
tomx,950000,0000e9526aff495d028f3df15f709ffc1938cbe73389e9d6da81ac809676748bi0,0,0,0,0,100000
tor,950000,38001fbd83c763636f61693f28d7377ee743a9e2b38dc61c916d9bb1bd0a3568i0,106,268296,86,283886,3301
trac,950000,5526651ec3eaaa2c5bbe1e37aa44b879bc6dd82ceba8d2fa25a1affc5085010bi0,14,14000,14,14000,21000
trge,950000,243180592af7090f917ca5fc2dc3175807ab369ae75e2d3906ea37127e1a583di0,6,100000,1,0,0
troll,950000,0000529312364b9e32e5bc58d39e5d0a5de245a339bca6b7a2af8d265a7e0bfbi0,194,2131637,374,3740000,10000
trump,950000,0000708586ef719c2a21bcaff7e389a8055e9443944798656a2ce47a7fb4a002i0,1575,19824380,1000,21000000,1000
